case_id,activity_name,timestamp,claimant_name,agent_name,adjuster_name,claim_amount,claimant_age,type_of_policy,car_make,car_model,car_year,type_of_accident,user_type
ce1295b0-ef34-4a11-abec-4af593c02c3a,Claim Decision,2021-11-09 14:03:55.743612,Mr. Max Huang,Alexander Smith,Cathy Thomas,6558.73,81,Collision,Honda,Civic,2012,Rollover,RPA
ce1295b0-ef34-4a11-abec-4af593c02c3a,Set Reserve,2021-11-13 13:45:41.981909,Mr. Max Huang,Alexander Smith,Cathy Thomas,6558.73,81,Collision,Honda,Civic,2012,Rollover,RPA
ce1295b0-ef34-4a11-abec-4af593c02c3a,Payment Sent,2021-11-19 07:41:03.003303,Mr. Max Huang,Alexander Smith,Cathy Thomas,6558.73,81,Collision,Honda,Civic,2012,Rollover,RPA
ce1295b0-ef34-4a11-abec-4af593c02c3a,Close Claim,2021-11-25 21:53:27.413709,Mr. Max Huang,Alexander Smith,Cathy Thomas,6558.73,81,Collision,Honda,Civic,2012,Rollover,RPA
dd3ee043-010c-4aad-acf5-d6dc6432e2ae,First Notification of Loss (FNOL),2023-01-07 14:19:15.273141,Andrew Booth,Isaac Durham,Logan Phillips,2018.03,69,Comprehensive,Nissan,Altima,2012,Side-impact,Human
dd3ee043-010c-4aad-acf5-d6dc6432e2ae,Assign Claim,2023-01-24 03:23:25.911277,Andrew Booth,Isaac Durham,Logan Phillips,2018.03,69,Comprehensive,Nissan,Altima,2012,Side-impact,Human
dd3ee043-010c-4aad-acf5-d6dc6432e2ae,Claim Decision,2023-01-31 14:40:49.031006,Andrew Booth,Isaac Durham,Logan Phillips,2018.03,69,Comprehensive,Nissan,Altima,2012,Side-impact,Human
dd3ee043-010c-4aad-acf5-d6dc6432e2ae,Set Reserve,2023-02-06 06:26:03.204865,Andrew Booth,Isaac Durham,Logan Phillips,2018.03,69,Comprehensive,Nissan,Altima,2012,Side-impact,Human
dd3ee043-010c-4aad-acf5-d6dc6432e2ae,Payment Sent,2023-02-12 14:45:17.486417,Andrew Booth,Isaac Durham,Logan Phillips,2018.03,69,Comprehensive,Nissan,Altima,2012,Side-impact,Human
dd3ee043-010c-4aad-acf5-d6dc6432e2ae,Close Claim,2023-02-16 15:19:11.204402,Andrew Booth,Isaac Durham,Logan Phillips,2018.03,69,Comprehensive,Nissan,Altima,2012,Side-impact,Human
972d7756-c7ff-4e67-aaee-bb7e4029c7bf,First Notification of Loss (FNOL),2023-01-11 22:35:22.019339,Amber Gomez,Sarah Cunningham,Andrew Perez,3508.74,38,Liability,Toyota,Camry,2021,Side-impact,RPA
972d7756-c7ff-4e67-aaee-bb7e4029c7bf,Assign Claim,2023-01-24 15:58:13.764909,Amber Gomez,Sarah Cunningham,Andrew Perez,3508.74,38,Liability,Toyota,Camry,2021,Side-impact,RPA
972d7756-c7ff-4e67-aaee-bb7e4029c7bf,Claim Decision,2023-01-31 06:25:03.099351,Amber Gomez,Sarah Cunningham,Andrew Perez,3508.74,38,Liability,Toyota,Camry,2021,Side-impact,RPA
972d7756-c7ff-4e67-aaee-bb7e4029c7bf,Set Reserve,2023-02-04 02:58:53.530311,Amber Gomez,Sarah Cunningham,Andrew Perez,3508.74,38,Liability,Toyota,Camry,2021,Side-impact,RPA
972d7756-c7ff-4e67-aaee-bb7e4029c7bf,Payment Sent,2023-02-09 11:43:52.403673,Amber Gomez,Sarah Cunningham,Andrew Perez,3508.74,38,Liability,Toyota,Camry,2021,Side-impact,RPA
972d7756-c7ff-4e67-aaee-bb7e4029c7bf,Close Claim,2023-02-14 01:42:48.818291,Amber Gomez,Sarah Cunningham,Andrew Perez,3508.74,38,Liability,Toyota,Camry,2021,Side-impact,RPA
2c06bfd5-7891-423a-8bad-829314ab2628,First Notification of Loss (FNOL),2022-10-18 05:46:18.326156,Rachel Campbell,Matthew Cook,Dawn Tapia,3852.39,49,Liability,Toyota,Camry,2013,Head-on,Human
2c06bfd5-7891-423a-8bad-829314ab2628,Assign Claim,2022-10-31 04:19:34.866651,Rachel Campbell,Matthew Cook,Dawn Tapia,3852.39,49,Liability,Toyota,Camry,2013,Head-on,Human
2c06bfd5-7891-423a-8bad-829314ab2628,Claim Decision,2022-11-02 08:23:29.137364,Rachel Campbell,Matthew Cook,Dawn Tapia,3852.39,49,Liability,Toyota,Camry,2013,Head-on,Human
2c06bfd5-7891-423a-8bad-829314ab2628,Set Reserve,2022-11-03 14:11:31.379948,Rachel Campbell,Matthew Cook,Dawn Tapia,3852.39,49,Liability,Toyota,Camry,2013,Head-on,Human
2c06bfd5-7891-423a-8bad-829314ab2628,Payment Sent,2022-11-06 07:12:04.032683,Rachel Campbell,Matthew Cook,Dawn Tapia,3852.39,49,Liability,Toyota,Camry,2013,Head-on,Human
2c06bfd5-7891-423a-8bad-829314ab2628,Close Claim,2022-11-10 19:24:11.971130,Rachel Campbell,Matthew Cook,Dawn Tapia,3852.39,49,Liability,Toyota,Camry,2013,Head-on,Human
c6668fca-def3-4f0d-a7b3-e40e05eda298,First Notification of Loss (FNOL),2021-10-06 19:42:07.871931,Austin Flowers,Anthony Lee,Brent Baker,7753.12,66,Comprehensive,Jeep,Wrangler,2021,Rear-end,RPA
c6668fca-def3-4f0d-a7b3-e40e05eda298,Assign Claim,2021-10-26 14:40:27.165751,Austin Flowers,Anthony Lee,Brent Baker,7753.12,66,Comprehensive,Jeep,Wrangler,2021,Rear-end,RPA
c6668fca-def3-4f0d-a7b3-e40e05eda298,Claim Decision,2021-11-02 23:33:40.542546,Austin Flowers,Anthony Lee,Brent Baker,7753.12,66,Comprehensive,Jeep,Wrangler,2021,Rear-end,RPA
c6668fca-def3-4f0d-a7b3-e40e05eda298,Set Reserve,2021-11-08 06:30:09.617319,Austin Flowers,Anthony Lee,Brent Baker,7753.12,66,Comprehensive,Jeep,Wrangler,2021,Rear-end,RPA
c6668fca-def3-4f0d-a7b3-e40e05eda298,Payment Sent,2021-11-15 11:36:59.578250,Austin Flowers,Anthony Lee,Brent Baker,7753.12,66,Comprehensive,Jeep,Wrangler,2021,Rear-end,RPA
c6668fca-def3-4f0d-a7b3-e40e05eda298,Close Claim,2021-11-19 21:32:10.754460,Austin Flowers,Anthony Lee,Brent Baker,7753.12,66,Comprehensive,Jeep,Wrangler,2021,Rear-end,RPA
febf9fa2-e29e-4a6d-96db-b0f16d516f80,First Notification of Loss (FNOL),2022-08-16 20:06:17.171252,Jodi Cardenas,Kaitlyn Allen,Barry Vega,7763.89,51,Liability,Honda,Civic,2014,Rollover,Human
febf9fa2-e29e-4a6d-96db-b0f16d516f80,Assign Claim,2022-09-01 04:41:01.268498,Jodi Cardenas,Kaitlyn Allen,Barry Vega,7763.89,51,Liability,Honda,Civic,2014,Rollover,Human
febf9fa2-e29e-4a6d-96db-b0f16d516f80,Claim Decision,2022-09-05 08:57:56.897542,Jodi Cardenas,Kaitlyn Allen,Barry Vega,7763.89,51,Liability,Honda,Civic,2014,Rollover,Human
febf9fa2-e29e-4a6d-96db-b0f16d516f80,Set Reserve,2022-09-06 00:33:50.261882,Jodi Cardenas,Kaitlyn Allen,Barry Vega,7763.89,51,Liability,Honda,Civic,2014,Rollover,Human
febf9fa2-e29e-4a6d-96db-b0f16d516f80,Payment Sent,2022-09-08 02:14:23.823223,Jodi Cardenas,Kaitlyn Allen,Barry Vega,7763.89,51,Liability,Honda,Civic,2014,Rollover,Human
febf9fa2-e29e-4a6d-96db-b0f16d516f80,Close Claim,2022-09-10 16:39:04.450332,Jodi Cardenas,Kaitlyn Allen,Barry Vega,7763.89,51,Liability,Honda,Civic,2014,Rollover,Human
3e8b95c8-9209-41e0-899b-ad19efd9cec2,First Notification of Loss (FNOL),2021-02-19 21:26:31.020355,Austin Kerr,Nancy Powers,Dana Collins,3881.31,53,Comprehensive,Hyundai,Elantra,2016,Side-impact,Human
3e8b95c8-9209-41e0-899b-ad19efd9cec2,Assign Claim,2021-03-10 19:42:48.483423,Austin Kerr,Nancy Powers,Dana Collins,3881.31,53,Comprehensive,Hyundai,Elantra,2016,Side-impact,Human
3e8b95c8-9209-41e0-899b-ad19efd9cec2,Claim Decision,2021-03-15 16:48:30.746620,Austin Kerr,Nancy Powers,Dana Collins,3881.31,53,Comprehensive,Hyundai,Elantra,2016,Side-impact,Human
3e8b95c8-9209-41e0-899b-ad19efd9cec2,Set Reserve,2021-03-19 00:11:26.977643,Austin Kerr,Nancy Powers,Dana Collins,3881.31,53,Comprehensive,Hyundai,Elantra,2016,Side-impact,Human
3e8b95c8-9209-41e0-899b-ad19efd9cec2,Payment Sent,2021-03-25 20:59:27.391694,Austin Kerr,Nancy Powers,Dana Collins,3881.31,53,Comprehensive,Hyundai,Elantra,2016,Side-impact,Human
3e8b95c8-9209-41e0-899b-ad19efd9cec2,Close Claim,2021-03-29 08:16:17.767050,Austin Kerr,Nancy Powers,Dana Collins,3881.31,53,Comprehensive,Hyundai,Elantra,2016,Side-impact,Human
418492d4-eb70-4c7b-8b60-a7c2aead6528,First Notification of Loss (FNOL),2021-02-18 00:22:02.773793,Jose Lam,Nicholas Burke,Dawn Santos,8269.63,37,Collision,Chevrolet,Silverado,2020,Rollover,Human
418492d4-eb70-4c7b-8b60-a7c2aead6528,Assign Claim,2021-03-04 02:09:09.406028,Jose Lam,Nicholas Burke,Dawn Santos,8269.63,37,Collision,Chevrolet,Silverado,2020,Rollover,Human
418492d4-eb70-4c7b-8b60-a7c2aead6528,Claim Decision,2021-03-10 02:23:19.888041,Jose Lam,Nicholas Burke,Dawn Santos,8269.63,37,Collision,Chevrolet,Silverado,2020,Rollover,Human
418492d4-eb70-4c7b-8b60-a7c2aead6528,Set Reserve,2021-03-17 15:29:54.028023,Jose Lam,Nicholas Burke,Dawn Santos,8269.63,37,Collision,Chevrolet,Silverado,2020,Rollover,Human
418492d4-eb70-4c7b-8b60-a7c2aead6528,Payment Sent,2021-03-22 03:47:16.814940,Jose Lam,Nicholas Burke,Dawn Santos,8269.63,37,Collision,Chevrolet,Silverado,2020,Rollover,Human
418492d4-eb70-4c7b-8b60-a7c2aead6528,Close Claim,2021-03-25 00:02:53.411183,Jose Lam,Nicholas Burke,Dawn Santos,8269.63,37,Collision,Chevrolet,Silverado,2020,Rollover,Human
ec35aba2-40a2-470d-a9a1-1a9c4f803cc1,First Notification of Loss (FNOL),2022-07-14 12:20:36.664973,Anna Long,Dennis Coleman,Sara Orozco,7136.44,54,Collision,Jeep,Wrangler,2013,Head-on,Human
ec35aba2-40a2-470d-a9a1-1a9c4f803cc1,Assign Claim,2022-07-27 12:50:52.305383,Anna Long,Dennis Coleman,Sara Orozco,7136.44,54,Collision,Jeep,Wrangler,2013,Head-on,Human
ec35aba2-40a2-470d-a9a1-1a9c4f803cc1,Claim Decision,2022-07-30 23:42:28.256854,Anna Long,Dennis Coleman,Sara Orozco,7136.44,54,Collision,Jeep,Wrangler,2013,Head-on,Human
ec35aba2-40a2-470d-a9a1-1a9c4f803cc1,Set Reserve,2022-08-06 17:47:39.991793,Anna Long,Dennis Coleman,Sara Orozco,7136.44,54,Collision,Jeep,Wrangler,2013,Head-on,Human
ec35aba2-40a2-470d-a9a1-1a9c4f803cc1,Payment Sent,2022-08-10 04:58:31.936883,Anna Long,Dennis Coleman,Sara Orozco,7136.44,54,Collision,Jeep,Wrangler,2013,Head-on,Human
ec35aba2-40a2-470d-a9a1-1a9c4f803cc1,Close Claim,2022-08-12 09:38:20.820464,Anna Long,Dennis Coleman,Sara Orozco,7136.44,54,Collision,Jeep,Wrangler,2013,Head-on,Human
af979b7b-0845-46e4-95dd-3bfbc1947cd6,First Notification of Loss (FNOL),2021-08-04 14:16:44.707829,Erica Kim,Karen Moore,Laura Allison,6386.72,25,Collision,Toyota,Camry,2018,Rollover,RPA
af979b7b-0845-46e4-95dd-3bfbc1947cd6,Assign Claim,2021-08-18 23:14:16.853742,Erica Kim,Karen Moore,Laura Allison,6386.72,25,Collision,Toyota,Camry,2018,Rollover,RPA
af979b7b-0845-46e4-95dd-3bfbc1947cd6,Claim Decision,2021-08-23 19:15:25.602246,Erica Kim,Karen Moore,Laura Allison,6386.72,25,Collision,Toyota,Camry,2018,Rollover,RPA
af979b7b-0845-46e4-95dd-3bfbc1947cd6,Set Reserve,2021-08-27 20:27:09.520677,Erica Kim,Karen Moore,Laura Allison,6386.72,25,Collision,Toyota,Camry,2018,Rollover,RPA
af979b7b-0845-46e4-95dd-3bfbc1947cd6,Payment Sent,2021-09-01 04:21:27.219711,Erica Kim,Karen Moore,Laura Allison,6386.72,25,Collision,Toyota,Camry,2018,Rollover,RPA
af979b7b-0845-46e4-95dd-3bfbc1947cd6,Close Claim,2021-09-06 12:24:34.438257,Erica Kim,Karen Moore,Laura Allison,6386.72,25,Collision,Toyota,Camry,2018,Rollover,RPA
34392af2-8dc5-45ff-b9b4-aedf1a6d58a8,First Notification of Loss (FNOL),2022-08-20 22:08:55.759484,Scott Klein,Melissa Carey,Maureen Adams,8442.49,39,Liability,Jeep,Wrangler,2021,Head-on,Human
34392af2-8dc5-45ff-b9b4-aedf1a6d58a8,Assign Claim,2022-09-02 13:05:16.653787,Scott Klein,Melissa Carey,Maureen Adams,8442.49,39,Liability,Jeep,Wrangler,2021,Head-on,Human
34392af2-8dc5-45ff-b9b4-aedf1a6d58a8,Claim Decision,2022-09-10 09:07:20.261229,Scott Klein,Melissa Carey,Maureen Adams,8442.49,39,Liability,Jeep,Wrangler,2021,Head-on,Human
34392af2-8dc5-45ff-b9b4-aedf1a6d58a8,Set Reserve,2022-09-14 13:05:49.831175,Scott Klein,Melissa Carey,Maureen Adams,8442.49,39,Liability,Jeep,Wrangler,2021,Head-on,Human
34392af2-8dc5-45ff-b9b4-aedf1a6d58a8,Payment Sent,2022-09-19 11:34:11.248686,Scott Klein,Melissa Carey,Maureen Adams,8442.49,39,Liability,Jeep,Wrangler,2021,Head-on,Human
34392af2-8dc5-45ff-b9b4-aedf1a6d58a8,Close Claim,2022-09-25 17:58:08.844605,Scott Klein,Melissa Carey,Maureen Adams,8442.49,39,Liability,Jeep,Wrangler,2021,Head-on,Human
210f184b-bfba-4d46-8cde-9dc31d69688d,First Notification of Loss (FNOL),2022-10-28 20:56:38.016986,Aaron Walters,David Waters,Shaun Lucas,1612.6,59,Comprehensive,Nissan,Altima,2017,Rear-end,Human
210f184b-bfba-4d46-8cde-9dc31d69688d,Assign Claim,2022-11-14 20:04:04.560936,Aaron Walters,David Waters,Shaun Lucas,1612.6,59,Comprehensive,Nissan,Altima,2017,Rear-end,Human
210f184b-bfba-4d46-8cde-9dc31d69688d,Claim Decision,2022-11-20 08:57:04.258509,Aaron Walters,David Waters,Shaun Lucas,1612.6,59,Comprehensive,Nissan,Altima,2017,Rear-end,Human
210f184b-bfba-4d46-8cde-9dc31d69688d,Set Reserve,2022-11-22 21:42:44.583271,Aaron Walters,David Waters,Shaun Lucas,1612.6,59,Comprehensive,Nissan,Altima,2017,Rear-end,Human
210f184b-bfba-4d46-8cde-9dc31d69688d,Payment Sent,2022-11-26 04:51:38.820309,Aaron Walters,David Waters,Shaun Lucas,1612.6,59,Comprehensive,Nissan,Altima,2017,Rear-end,Human
210f184b-bfba-4d46-8cde-9dc31d69688d,Close Claim,2022-11-29 23:18:51.004391,Aaron Walters,David Waters,Shaun Lucas,1612.6,59,Comprehensive,Nissan,Altima,2017,Rear-end,Human
6d6c725a-1b94-408e-b787-895b5ae5545c,First Notification of Loss (FNOL),2020-12-19 23:10:51.664916,Teresa Herman,Christine Miller,Dawn Burns,2085.38,57,Collision,Nissan,Altima,2022,Rear-end,RPA
6d6c725a-1b94-408e-b787-895b5ae5545c,Assign Claim,2021-01-04 08:34:57.109022,Teresa Herman,Christine Miller,Dawn Burns,2085.38,57,Collision,Nissan,Altima,2022,Rear-end,RPA
6d6c725a-1b94-408e-b787-895b5ae5545c,Claim Decision,2021-01-10 15:32:59.590544,Teresa Herman,Christine Miller,Dawn Burns,2085.38,57,Collision,Nissan,Altima,2022,Rear-end,RPA
6d6c725a-1b94-408e-b787-895b5ae5545c,Set Reserve,2021-01-17 10:19:34.984592,Teresa Herman,Christine Miller,Dawn Burns,2085.38,57,Collision,Nissan,Altima,2022,Rear-end,RPA
6d6c725a-1b94-408e-b787-895b5ae5545c,Payment Sent,2021-01-24 01:59:12.961693,Teresa Herman,Christine Miller,Dawn Burns,2085.38,57,Collision,Nissan,Altima,2022,Rear-end,RPA
6d6c725a-1b94-408e-b787-895b5ae5545c,Close Claim,2021-01-28 02:40:53.319746,Teresa Herman,Christine Miller,Dawn Burns,2085.38,57,Collision,Nissan,Altima,2022,Rear-end,RPA
47c05d50-36b9-4e81-bf5c-375c4604f4dc,First Notification of Loss (FNOL),2020-12-25 06:39:02.410521,Jennifer Woods,Douglas Hudson,Kristen Nichols MD,9734.72,19,Collision,Chevrolet,Silverado,2020,Rollover,Human
47c05d50-36b9-4e81-bf5c-375c4604f4dc,Assign Claim,2021-01-09 18:34:20.947652,Jennifer Woods,Douglas Hudson,Kristen Nichols MD,9734.72,19,Collision,Chevrolet,Silverado,2020,Rollover,Human
47c05d50-36b9-4e81-bf5c-375c4604f4dc,Claim Decision,2021-01-13 00:08:05.402991,Jennifer Woods,Douglas Hudson,Kristen Nichols MD,9734.72,19,Collision,Chevrolet,Silverado,2020,Rollover,Human
47c05d50-36b9-4e81-bf5c-375c4604f4dc,Set Reserve,2021-01-14 09:10:34.243669,Jennifer Woods,Douglas Hudson,Kristen Nichols MD,9734.72,19,Collision,Chevrolet,Silverado,2020,Rollover,Human
47c05d50-36b9-4e81-bf5c-375c4604f4dc,Payment Sent,2021-01-17 04:24:25.867973,Jennifer Woods,Douglas Hudson,Kristen Nichols MD,9734.72,19,Collision,Chevrolet,Silverado,2020,Rollover,Human
47c05d50-36b9-4e81-bf5c-375c4604f4dc,Close Claim,2021-01-24 12:15:28.410877,Jennifer Woods,Douglas Hudson,Kristen Nichols MD,9734.72,19,Collision,Chevrolet,Silverado,2020,Rollover,Human
1ce15fa2-aa82-4a2f-8a39-6ce4efd4c305,First Notification of Loss (FNOL),2020-11-28 10:13:41.403097,Teresa Barry,Daniel Medina,Peggy Fleming,4594.53,82,Comprehensive,Honda,Civic,2011,Head-on,Human
1ce15fa2-aa82-4a2f-8a39-6ce4efd4c305,Assign Claim,2020-12-17 14:28:43.120449,Teresa Barry,Daniel Medina,Peggy Fleming,4594.53,82,Comprehensive,Honda,Civic,2011,Head-on,Human
1ce15fa2-aa82-4a2f-8a39-6ce4efd4c305,Claim Decision,2020-12-23 13:07:48.589047,Teresa Barry,Daniel Medina,Peggy Fleming,4594.53,82,Comprehensive,Honda,Civic,2011,Head-on,Human
1ce15fa2-aa82-4a2f-8a39-6ce4efd4c305,Set Reserve,2020-12-30 20:41:52.823048,Teresa Barry,Daniel Medina,Peggy Fleming,4594.53,82,Comprehensive,Honda,Civic,2011,Head-on,Human
1ce15fa2-aa82-4a2f-8a39-6ce4efd4c305,Payment Sent,2020-12-31 11:51:07.126745,Teresa Barry,Daniel Medina,Peggy Fleming,4594.53,82,Comprehensive,Honda,Civic,2011,Head-on,Human
1ce15fa2-aa82-4a2f-8a39-6ce4efd4c305,Close Claim,2021-01-05 19:11:01.412538,Teresa Barry,Daniel Medina,Peggy Fleming,4594.53,82,Comprehensive,Honda,Civic,2011,Head-on,Human
b8a4d99c-43f0-4e91-bd0d-cc82bbbf0507,First Notification of Loss (FNOL),2021-06-07 00:12:51.300067,Jason Lee,Jennifer Castro,Sheena Ford DDS,3293.24,68,Comprehensive,Honda,Civic,2010,Rear-end,RPA
b8a4d99c-43f0-4e91-bd0d-cc82bbbf0507,Assign Claim,2021-06-22 06:19:16.383016,Jason Lee,Jennifer Castro,Sheena Ford DDS,3293.24,68,Comprehensive,Honda,Civic,2010,Rear-end,RPA
b8a4d99c-43f0-4e91-bd0d-cc82bbbf0507,Claim Decision,2021-07-01 12:06:59.918770,Jason Lee,Jennifer Castro,Sheena Ford DDS,3293.24,68,Comprehensive,Honda,Civic,2010,Rear-end,RPA
b8a4d99c-43f0-4e91-bd0d-cc82bbbf0507,Set Reserve,2021-07-06 06:23:55.541607,Jason Lee,Jennifer Castro,Sheena Ford DDS,3293.24,68,Comprehensive,Honda,Civic,2010,Rear-end,RPA
b8a4d99c-43f0-4e91-bd0d-cc82bbbf0507,Payment Sent,2021-07-10 12:43:15.230282,Jason Lee,Jennifer Castro,Sheena Ford DDS,3293.24,68,Comprehensive,Honda,Civic,2010,Rear-end,RPA
b8a4d99c-43f0-4e91-bd0d-cc82bbbf0507,Close Claim,2021-07-16 02:45:37.924998,Jason Lee,Jennifer Castro,Sheena Ford DDS,3293.24,68,Comprehensive,Honda,Civic,2010,Rear-end,RPA
c8f39d9a-1a01-46f5-8d77-43dc2ad79153,First Notification of Loss (FNOL),2021-03-08 03:25:24.136395,Valerie Carr,Lori Ferrell,Amanda Ball,5614.78,74,Liability,Hyundai,Elantra,2019,Side-impact,Human
c8f39d9a-1a01-46f5-8d77-43dc2ad79153,Assign Claim,2021-03-26 06:46:53.924136,Valerie Carr,Lori Ferrell,Amanda Ball,5614.78,74,Liability,Hyundai,Elantra,2019,Side-impact,Human
c8f39d9a-1a01-46f5-8d77-43dc2ad79153,Claim Decision,2021-03-29 23:24:08.821015,Valerie Carr,Lori Ferrell,Amanda Ball,5614.78,74,Liability,Hyundai,Elantra,2019,Side-impact,Human
c8f39d9a-1a01-46f5-8d77-43dc2ad79153,Set Reserve,2021-04-02 11:52:29.493547,Valerie Carr,Lori Ferrell,Amanda Ball,5614.78,74,Liability,Hyundai,Elantra,2019,Side-impact,Human
c8f39d9a-1a01-46f5-8d77-43dc2ad79153,Payment Sent,2021-04-07 05:33:33.848693,Valerie Carr,Lori Ferrell,Amanda Ball,5614.78,74,Liability,Hyundai,Elantra,2019,Side-impact,Human
c8f39d9a-1a01-46f5-8d77-43dc2ad79153,Close Claim,2021-04-06 17:14:02.990097,Valerie Carr,Lori Ferrell,Amanda Ball,5614.78,74,Liability,Hyundai,Elantra,2019,Side-impact,Human
573ceaaa-290a-45aa-b666-da080be29770,First Notification of Loss (FNOL),2023-04-01 11:51:00.397700,James Curry,Holly Frazier,Shannon Valdez,2924.68,53,Liability,Honda,Civic,2011,Rear-end,Human
573ceaaa-290a-45aa-b666-da080be29770,Assign Claim,2023-04-15 03:33:42.187665,James Curry,Holly Frazier,Shannon Valdez,2924.68,53,Liability,Honda,Civic,2011,Rear-end,Human
573ceaaa-290a-45aa-b666-da080be29770,Claim Decision,2023-04-20 01:35:07.469614,James Curry,Holly Frazier,Shannon Valdez,2924.68,53,Liability,Honda,Civic,2011,Rear-end,Human
573ceaaa-290a-45aa-b666-da080be29770,Set Reserve,2023-04-21 16:04:46.311993,James Curry,Holly Frazier,Shannon Valdez,2924.68,53,Liability,Honda,Civic,2011,Rear-end,Human
573ceaaa-290a-45aa-b666-da080be29770,Payment Sent,2023-04-27 07:46:39.678889,James Curry,Holly Frazier,Shannon Valdez,2924.68,53,Liability,Honda,Civic,2011,Rear-end,Human
573ceaaa-290a-45aa-b666-da080be29770,Close Claim,2023-04-28 02:26:25.385828,James Curry,Holly Frazier,Shannon Valdez,2924.68,53,Liability,Honda,Civic,2011,Rear-end,Human
e90504c8-5aa8-4c1a-8e72-69b99a0b2286,First Notification of Loss (FNOL),2022-06-12 17:16:41.235570,Erin Dodson,Michele Andrade,Ronald Mora,7111.81,57,Collision,Nissan,Altima,2014,Rollover,Human
e90504c8-5aa8-4c1a-8e72-69b99a0b2286,Assign Claim,2022-07-01 21:46:45.472512,Erin Dodson,Michele Andrade,Ronald Mora,7111.81,57,Collision,Nissan,Altima,2014,Rollover,Human
e90504c8-5aa8-4c1a-8e72-69b99a0b2286,Claim Decision,2022-07-08 00:52:11.427137,Erin Dodson,Michele Andrade,Ronald Mora,7111.81,57,Collision,Nissan,Altima,2014,Rollover,Human
e90504c8-5aa8-4c1a-8e72-69b99a0b2286,Set Reserve,2022-07-15 15:00:42.342928,Erin Dodson,Michele Andrade,Ronald Mora,7111.81,57,Collision,Nissan,Altima,2014,Rollover,Human
e90504c8-5aa8-4c1a-8e72-69b99a0b2286,Payment Sent,2022-07-22 03:29:39.752930,Erin Dodson,Michele Andrade,Ronald Mora,7111.81,57,Collision,Nissan,Altima,2014,Rollover,Human
e90504c8-5aa8-4c1a-8e72-69b99a0b2286,Close Claim,2022-07-26 22:33:34.300099,Erin Dodson,Michele Andrade,Ronald Mora,7111.81,57,Collision,Nissan,Altima,2014,Rollover,Human
2c6b8b57-e098-4e56-a3f5-f0eac4e551cc,First Notification of Loss (FNOL),2023-02-03 05:51:34.307423,Roger Petty,John Caldwell,Jason Cruz,2997.71,63,Comprehensive,Hyundai,Elantra,2018,Rear-end,Human
2c6b8b57-e098-4e56-a3f5-f0eac4e551cc,Assign Claim,2023-02-19 04:19:38.921012,Roger Petty,John Caldwell,Jason Cruz,2997.71,63,Comprehensive,Hyundai,Elantra,2018,Rear-end,Human
2c6b8b57-e098-4e56-a3f5-f0eac4e551cc,Claim Decision,2023-02-24 18:04:48.697727,Roger Petty,John Caldwell,Jason Cruz,2997.71,63,Comprehensive,Hyundai,Elantra,2018,Rear-end,Human
2c6b8b57-e098-4e56-a3f5-f0eac4e551cc,Set Reserve,2023-02-28 16:04:13.254150,Roger Petty,John Caldwell,Jason Cruz,2997.71,63,Comprehensive,Hyundai,Elantra,2018,Rear-end,Human
2c6b8b57-e098-4e56-a3f5-f0eac4e551cc,Payment Sent,2023-03-05 04:59:38.013722,Roger Petty,John Caldwell,Jason Cruz,2997.71,63,Comprehensive,Hyundai,Elantra,2018,Rear-end,Human
2c6b8b57-e098-4e56-a3f5-f0eac4e551cc,Close Claim,2023-03-08 21:29:59.174054,Roger Petty,John Caldwell,Jason Cruz,2997.71,63,Comprehensive,Hyundai,Elantra,2018,Rear-end,Human
df29bf22-09de-451c-94ab-cc05243da1f2,First Notification of Loss (FNOL),2022-10-12 04:13:06.724698,Michael Galloway,Edward Bates,Jonathon Schmidt,6522.56,20,Comprehensive,Toyota,Camry,2022,Head-on,RPA
df29bf22-09de-451c-94ab-cc05243da1f2,Assign Claim,2022-10-30 03:50:11.607183,Michael Galloway,Edward Bates,Jonathon Schmidt,6522.56,20,Comprehensive,Toyota,Camry,2022,Head-on,RPA
df29bf22-09de-451c-94ab-cc05243da1f2,Claim Decision,2022-11-04 13:23:06.531858,Michael Galloway,Edward Bates,Jonathon Schmidt,6522.56,20,Comprehensive,Toyota,Camry,2022,Head-on,RPA
df29bf22-09de-451c-94ab-cc05243da1f2,Set Reserve,2022-11-08 13:24:48.149538,Michael Galloway,Edward Bates,Jonathon Schmidt,6522.56,20,Comprehensive,Toyota,Camry,2022,Head-on,RPA
df29bf22-09de-451c-94ab-cc05243da1f2,Payment Sent,2022-11-13 15:33:59.754977,Michael Galloway,Edward Bates,Jonathon Schmidt,6522.56,20,Comprehensive,Toyota,Camry,2022,Head-on,RPA
df29bf22-09de-451c-94ab-cc05243da1f2,Close Claim,2022-11-21 16:35:46.707371,Michael Galloway,Edward Bates,Jonathon Schmidt,6522.56,20,Comprehensive,Toyota,Camry,2022,Head-on,RPA
80c5a3c2-92d6-467a-951f-227c8b65fc57,First Notification of Loss (FNOL),2023-03-20 21:10:38.751746,Jodi Whitney,Anna Garrison DDS,Ryan Roberts,8191.11,79,Liability,Nissan,Altima,2012,Rear-end,RPA
80c5a3c2-92d6-467a-951f-227c8b65fc57,Assign Claim,2023-04-08 07:52:51.461943,Jodi Whitney,Anna Garrison DDS,Ryan Roberts,8191.11,79,Liability,Nissan,Altima,2012,Rear-end,RPA
